epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.6221906542778015,1.1407403945922852,0.33434343338012695,2.5592610836029053
1,0.8248514533042908,0.5258862376213074,0.469696968793869,2.036250352859497
2,0.8843967914581299,0.3335990607738495,0.5565656423568726,1.8913594484329224
3,0.8974425196647644,0.3029020428657532,0.5676767826080322,1.7487314939498901
4,0.9279255867004395,0.20804081857204437,0.5676767826080322,1.935873031616211
5,0.9473004341125488,0.16192948818206787,0.6070706844329834,2.1745312213897705
6,0.9536295533180237,0.13815486431121826,0.5909090638160706,2.1578211784362793
7,0.9511753916740417,0.14572902023792267,0.5323232412338257,2.8982560634613037
8,0.9665461182594299,0.10094937682151794,0.6161616444587708,2.0419883728027344
9,0.9749418497085571,0.0743761882185936,0.6222222447395325,1.9456390142440796
10,0.9701627492904663,0.09021598845720291,0.6050505042076111,2.2424793243408203
11,0.9706794023513794,0.08103557676076889,0.5101010203361511,2.774226665496826
12,0.9646086096763611,0.11228374391794205,0.5383838415145874,2.4520604610443115
13,0.9763627052307129,0.06727119535207748,0.6303030252456665,1.6955822706222534
14,0.976879358291626,0.06941280514001846,0.47373735904693604,4.7289958000183105
15,0.9859209656715393,0.042843956500291824,0.6232323050498962,2.2913527488708496
16,0.9757168889045715,0.06794791668653488,0.5373737215995789,2.73404598236084
17,0.9749418497085571,0.07491275668144226,0.6404040455818176,2.085179567337036
18,0.9878584146499634,0.03872057422995567,0.6414141654968262,1.6018881797790527
19,0.9830793142318726,0.052388355135917664,0.6242424249649048,1.984565258026123
20,0.9728752374649048,0.08134568482637405,0.6191919445991516,2.135751485824585
21,0.988762617111206,0.03276856616139412,0.6686868667602539,1.6650009155273438
22,0.9904417395591736,0.029430245980620384,0.6272727251052856,1.8825161457061768
23,0.991604208946228,0.026793068274855614,0.6373737454414368,2.020322561264038
24,0.9850167632102966,0.04496490955352783,0.5707070827484131,2.908233880996704
25,0.9770085215568542,0.06962035596370697,0.6434343457221985,2.035667657852173
26,0.9855334758758545,0.04179580882191658,0.5141414403915405,3.206592321395874
27,0.9909583926200867,0.03106960467994213,0.6060606241226196,1.8658840656280518
28,0.9941875338554382,0.01880217157304287,0.6979798078536987,1.425128698348999
29,0.9944458603858948,0.015449410304427147,0.631313145160675,2.0606281757354736
30,0.979850172996521,0.06290078908205032,0.5616161823272705,2.7154622077941895
31,0.9780418276786804,0.0698787122964859,0.6323232054710388,2.015721082687378
32,0.9930250644683838,0.01672821119427681,0.6434343457221985,1.7006500959396362
33,0.997029185295105,0.007532134652137756,0.6676767468452454,1.4980337619781494
34,0.997029185295105,0.006699637044221163,0.6848484873771667,1.5590369701385498
35,0.9984500408172607,0.004313394892960787,0.6666666865348816,1.7601515054702759
36,0.9978041648864746,0.006291263736784458,0.6494949460029602,2.0229198932647705
37,0.9971583485603333,0.0066094426438212395,0.6808080673217773,1.6982698440551758
38,0.9983208179473877,0.003908204846084118,0.6878787875175476,1.6815071105957031
39,0.998579204082489,0.003295580390840769,0.6868686676025391,1.697913408279419
40,0.9987083673477173,0.0031563558150082827,0.6878787875175476,1.714296579360962
41,0.9983208179473877,0.0031074953731149435,0.6838383674621582,1.7475831508636475
42,0.9983208179473877,0.0031253397464752197,0.6858586072921753,1.7617892026901245
43,0.998579204082489,0.002650344744324684,0.6828283071517944,1.776583194732666
