epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.6662881374359131,1.0365889072418213,0.3833746910095215,2.7807841300964355
1,0.8407772183418274,0.4893672466278076,0.6079404354095459,1.8458739519119263
2,0.8936411738395691,0.3319953978061676,0.5856079459190369,2.5259127616882324
3,0.9131971001625061,0.25467464327812195,0.6339950561523438,2.070692539215088
4,0.9307342767715454,0.20908810198307037,0.6997518539428711,1.8334075212478638
5,0.9449911713600159,0.16275113821029663,0.5645161271095276,2.4723012447357178
6,0.9494070410728455,0.15052947402000427,0.6215881109237671,3.0676088333129883
7,0.9552106857299805,0.1307305097579956,0.6191067099571228,2.564824104309082
8,0.9597527384757996,0.11175266653299332,0.593052089214325,2.6507890224456787
9,0.9671965837478638,0.08966684341430664,0.6364763975143433,2.6679275035858154
10,0.9709815979003906,0.0889274850487709,0.5980148911476135,2.434863328933716
11,0.9704769253730774,0.08804221451282501,0.6861042380332947,2.10723614692688
12,0.9784254431724548,0.0623205192387104,0.5694789290428162,2.97217059135437
13,0.9911683201789856,0.02624509483575821,0.6749379634857178,1.9399229288101196
14,0.9964673519134521,0.012331741861999035,0.6811414361000061,1.9237699508666992
15,0.9968458414077759,0.010648355819284916,0.673697292804718,1.912537932395935
16,0.9977290034294128,0.00889142882078886,0.6836228370666504,1.962151288986206
17,0.9974766373634338,0.007576445583254099,0.6786600351333618,1.9318798780441284
18,0.9979813098907471,0.0073203896172344685,0.6811414361000061,1.962156057357788
19,0.9977290034294128,0.007396640256047249,0.6885855793952942,1.9390599727630615
