epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.6573883891105652,1.0511317253112793,0.6463675498962402,1.1291394233703613
1,0.8361980319023132,0.5030055046081543,0.6474359035491943,1.3649311065673828
2,0.8803232312202454,0.3589254915714264,0.6591880321502686,1.4550148248672485
3,0.9172652363777161,0.2540111839771271,0.6527777910232544,1.2116459608078003
4,0.9244484305381775,0.22192604839801788,0.68482905626297,1.1768240928649902
5,0.9426628947257996,0.1698140949010849,0.7094017267227173,1.1836270093917847
6,0.9547203779220581,0.13702669739723206,0.6442307829856873,1.4503147602081299
7,0.9635710716247559,0.11106763035058975,0.7051281929016113,1.149499535560608
8,0.9620317816734314,0.117848239839077,0.6527777910232544,1.7430293560028076
9,0.9670343995094299,0.09867870807647705,0.6623931527137756,1.844441294670105
10,0.969856321811676,0.08738549053668976,0.7029914259910583,1.3787180185317993
11,0.9781939387321472,0.06735601276159286,0.7019230723381042,1.3519582748413086
12,0.9776808619499207,0.06577838957309723,0.7029914259910583,1.5360552072525024
13,0.9816572666168213,0.05530337989330292,0.6837607026100159,1.4176002740859985
14,0.9934582114219666,0.02363663539290428,0.7275640964508057,1.0952848196029663
15,0.9964084029197693,0.012079192325472832,0.7307692170143127,0.9916971325874329
16,0.9970497488975525,0.010297308675944805,0.7382478713989258,0.9666577577590942
17,0.9974345564842224,0.00791308656334877,0.7414529919624329,0.9606525301933289
18,0.9974345564842224,0.007711976766586304,0.7318376302719116,1.0488678216934204
19,0.9976910948753357,0.00684041902422905,0.7361111044883728,1.0230276584625244
20,0.9979476928710938,0.006409581750631332,0.7446581125259399,1.0336859226226807
21,0.997562825679779,0.006372710224241018,0.742521345615387,1.0475335121154785
22,0.9974345564842224,0.006374761927872896,0.7446581125259399,1.0330662727355957
23,0.9974345564842224,0.005931837018579245,0.7564102411270142,0.9929970502853394
24,0.9973062872886658,0.006310889031738043,0.7553418874740601,1.0466034412384033
25,0.9980759620666504,0.0051356214098632336,0.7553418874740601,1.0565942525863647
26,0.9978194236755371,0.005678396672010422,0.7831196784973145,1.019594669342041
27,0.9967932105064392,0.006258134264498949,0.7467948794364929,1.0733063220977783
28,0.9980759620666504,0.004164685495197773,0.757478654384613,1.0997976064682007
29,0.9978194236755371,0.004719833843410015,0.7638888955116272,1.028367042541504
30,0.9980759620666504,0.005128810647875071,0.7564102411270142,1.0800209045410156
31,0.997562825679779,0.004816822707653046,0.7777777910232544,1.0650994777679443
32,0.9979476928710938,0.00504017248749733,0.7745726704597473,1.009380578994751
33,0.9978194236755371,0.0044573890045285225,0.7649572491645813,1.0070250034332275
34,0.9980759620666504,0.00402185320854187,0.7585470080375671,1.1278059482574463
35,0.9983325004577637,0.003465330693870783,0.754273533821106,1.1226743459701538
36,0.998589038848877,0.0028876629658043385,0.7553418874740601,1.1119263172149658
37,0.998589038848877,0.0026490718591958284,0.757478654384613,1.1018695831298828
38,0.9992303848266602,0.002303179819136858,0.7585470080375671,1.1106773614883423
39,0.998589038848877,0.0025170673616230488,0.7553418874740601,1.1209911108016968
40,0.9994869232177734,0.002155760768800974,0.7553418874740601,1.110131025314331
41,0.9988455772399902,0.0025564576499164104,0.7585470080375671,1.0905663967132568
