epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.6579695343971252,1.0515475273132324,0.5575757622718811,1.7619802951812744
1,0.8400930166244507,0.49185341596603394,0.5454545617103577,2.0094211101531982
2,0.8913717269897461,0.33225172758102417,0.6252525448799133,1.5741033554077148
3,0.9166882038116455,0.23884671926498413,0.5585858821868896,1.6357758045196533
4,0.9332213997840881,0.19211263954639435,0.5838384032249451,1.848331332206726
5,0.9502712488174438,0.14407123625278473,0.5313131213188171,1.9641450643539429
6,0.9506587386131287,0.15606003999710083,0.5828282833099365,1.9034271240234375
7,0.9669336080551147,0.10427466779947281,0.5353535413742065,2.351456880569458
8,0.9678377509117126,0.09252820163965225,0.6222222447395325,1.7589313983917236
9,0.9635753035545349,0.10807712376117706,0.5939394235610962,2.093012571334839
10,0.9759752154350281,0.06917305290699005,0.6303030252456665,2.0958611965179443
11,0.9727460741996765,0.07001190632581711,0.6121212244033813,2.375991106033325
12,0.9736502170562744,0.07479909807443619,0.5383838415145874,2.241870880126953
13,0.9843709468841553,0.045196570456027985,0.6353535056114197,2.1177024841308594
14,0.9785585403442383,0.06427052617073059,0.5797979831695557,2.0774953365325928
15,0.9802376627922058,0.0531829409301281,0.5828282833099365,2.3518576622009277
16,0.9850167632102966,0.046586159616708755,0.6212121248245239,2.1111631393432617
17,0.9767501950263977,0.07007382810115814,0.5515151619911194,2.7854745388031006
18,0.9816584587097168,0.0477626696228981,0.6373737454414368,1.9053477048873901
19,0.9808834791183472,0.054797377437353134,0.6272727251052856,2.0444626808166504
20,0.9892792701721191,0.03239559382200241,0.6010100841522217,2.320075750350952
21,0.989666759967804,0.029196085408329964,0.6262626051902771,2.512998580932617
22,0.9834668040275574,0.046537529677152634,0.5585858821868896,3.0377607345581055
23,0.9727460741996765,0.07957293838262558,0.521212100982666,3.2778713703155518
24,0.9855334758758545,0.042767077684402466,0.5535353422164917,2.6059205532073975
25,0.9912167191505432,0.024909641593694687,0.5919191837310791,2.2864956855773926
26,0.9891501069068909,0.03285207599401474,0.6080808043479919,2.198148012161255
27,0.9962542057037354,0.011567150242626667,0.6686868667602539,1.7288355827331543
28,0.9980624914169312,0.0055341715924441814,0.6626262664794922,1.756852626800537
29,0.9984500408172607,0.004292055498808622,0.665656566619873,1.765165090560913
30,0.9984500408172607,0.0036539521533995867,0.6505050659179688,1.7809828519821167
31,0.9987083673477173,0.0033002332784235477,0.657575786113739,1.796191930770874
32,0.998579204082489,0.0036342288367450237,0.6555555462837219,1.8090883493423462
33,0.9987083673477173,0.002896648133173585,0.6565656661987305,1.8274461030960083
34,0.9990958571434021,0.002733131404966116,0.6525252461433411,1.8433066606521606
35,0.9987083673477173,0.0032349838875234127,0.6565656661987305,1.8535590171813965
36,0.9990958571434021,0.002519473899155855,0.6545454263687134,1.8288359642028809
37,0.9989666938781738,0.002287982264533639,0.6545454263687134,1.8293336629867554
38,0.9993541836738586,0.0023808807600289583,0.6525252461433411,1.8469823598861694
39,0.9990958571434021,0.0022853242699056864,0.6545454263687134,1.8447381258010864
40,0.9990958571434021,0.0022632298059761524,0.6565656661987305,1.8417572975158691
41,0.9990958571434021,0.0022924807853996754,0.6505050659179688,1.8620009422302246
42,0.9993541836738586,0.001999793341383338,0.6484848260879517,1.8678638935089111
