epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.6635478734970093,1.025330901145935,0.46415552496910095,2.2221553325653076
1,0.8272853493690491,0.5172227025032043,0.57351154088974,1.9705675840377808
2,0.8798837065696716,0.3606070876121521,0.5808019638061523,2.1348824501037598
3,0.9126311540603638,0.26996850967407227,0.5479951500892639,2.067389965057373
4,0.9297003149986267,0.2076592594385147,0.6269744634628296,1.8007185459136963
5,0.9388039112091064,0.1756685972213745,0.6646415591239929,1.6792484521865845
6,0.949424684047699,0.15197433531284332,0.6075333952903748,2.3804216384887695
7,0.9653559327125549,0.10470569133758545,0.6646415591239929,1.9169045686721802
8,0.9657352566719055,0.10407385975122452,0.5880923271179199,2.9946892261505127
9,0.963712215423584,0.1078934371471405,0.5832321047782898,2.917876720428467
10,0.9754709601402283,0.07717108726501465,0.5856621861457825,2.5119266510009766
11,0.9773675799369812,0.06346587091684341,0.533414363861084,3.763787269592285
12,0.9591604471206665,0.12030448019504547,0.659781277179718,1.9082716703414917
13,0.977746844291687,0.06416624039411545,0.659781277179718,1.8514600992202759
14,0.9914022088050842,0.02559134177863598,0.6792223453521729,1.924702525138855
15,0.9957010746002197,0.016388121992349625,0.6731470227241516,1.984816312789917
16,0.9963333010673523,0.010137842036783695,0.6792223453521729,2.005613088607788
17,0.9973447918891907,0.009509843774139881,0.674362063407898,2.012805700302124
18,0.9967126250267029,0.010558884590864182,0.6767922043800354,2.0456221103668213
19,0.9969654679298401,0.008336421102285385,0.6938031315803528,2.0402328968048096
20,0.9969654679298401,0.00831788033246994,0.6828675866127014,2.0730621814727783
21,0.9975976943969727,0.006713715381920338,0.6852976679801941,2.0919852256774902
22,0.9973447918891907,0.007381245959550142,0.6889429092407227,2.045102834701538
23,0.9975976943969727,0.006603724788874388,0.6962332725524902,2.085942029953003
24,0.9968390464782715,0.008104393258690834,0.6792223453521729,2.2600409984588623
25,0.9973447918891907,0.006686241365969181,0.6889429092407227,2.186373233795166
26,0.9978505373001099,0.00540222879499197,0.6767922043800354,2.3068199157714844
27,0.9973447918891907,0.0078660873696208,0.680437445640564,2.3159098625183105
28,0.9969654679298401,0.008234495297074318,0.6792223453521729,2.46958589553833
29,0.9955746531486511,0.010361568070948124,0.6780073046684265,2.3925766944885254
30,0.9973447918891907,0.006973831914365292,0.6792223453521729,2.324754476547241
31,0.9975976943969727,0.004758150316774845,0.6828675866127014,2.404794454574585
32,0.9978505373001099,0.005313706584274769,0.6755771636962891,2.438486099243164
33,0.998356282711029,0.003938242327421904,0.6780073046684265,2.428006410598755
34,0.9979769587516785,0.004012622870504856,0.6755771636962891,2.433051824569702
35,0.9982298612594604,0.004072860348969698,0.6792223453521729,2.4419262409210205
36,0.9984827637672424,0.0035941347014158964,0.6792223453521729,2.445497751235962
37,0.998609185218811,0.003418190637603402,0.680437445640564,2.4445481300354004
38,0.998356282711029,0.0035175320226699114,0.680437445640564,2.436462879180908
