epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.6445851922035217,1.0695016384124756,0.4169653654098511,2.6290066242218018
1,0.8329322338104248,0.5118040442466736,0.636798083782196,1.174250602722168
2,0.8842305541038513,0.3440844416618347,0.6630824208259583,1.2934707403182983
3,0.9138695597648621,0.2585037350654602,0.664277195930481,1.2278873920440674
4,0.931348979473114,0.21363316476345062,0.684587836265564,1.2177726030349731
5,0.9437618851661682,0.16140517592430115,0.6547192335128784,1.4739465713500977
6,0.9545281529426575,0.13619464635849,0.658303439617157,1.6361823081970215
7,0.9593413472175598,0.12138812988996506,0.657108724117279,1.6802736520767212
8,0.9655478000640869,0.10414892435073853,0.67861407995224,1.5292422771453857
9,0.9707409739494324,0.08800000697374344,0.664277195930481,1.3850880861282349
10,0.9671944379806519,0.09338448941707611,0.7526881694793701,1.4204800128936768
11,0.9680810570716858,0.0939326360821724,0.6499402523040771,1.6764471530914307
12,0.9718809127807617,0.07681677490472794,0.7275985479354858,1.6783767938613892
13,0.9760608077049255,0.062346089631319046,0.6833930611610413,1.847531795501709
14,0.9802406430244446,0.05449633300304413,0.7025089859962463,1.4934635162353516
15,0.9784674048423767,0.06747216731309891,0.581839919090271,2.264057159423828
16,0.9756808280944824,0.07286985218524933,0.6738350987434387,1.876497507095337
17,0.9865737557411194,0.041048306971788406,0.7371565103530884,1.522918462753296
18,0.9891070127487183,0.0342111736536026,0.7168458700180054,1.8728384971618652
19,0.9948068261146545,0.01617998443543911,0.7120668888092041,1.5902445316314697
20,0.9969601035118103,0.008797509595751762,0.7108721733093262,1.6086844205856323
21,0.9978467226028442,0.008073678240180016,0.7120668888092041,1.6468342542648315
22,0.9974667429924011,0.007058324757963419,0.7013142108917236,1.6663124561309814
23,0.9975934028625488,0.006623569875955582,0.704898476600647,1.6848052740097046
24,0.9974667429924011,0.006729609798640013,0.6929510235786438,1.6823457479476929
25,0.997086763381958,0.00590078579261899,0.6965352296829224,1.7167021036148071
