epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.6415594220161438,1.0796092748641968,0.36104217171669006,2.394721746444702
1,0.8349735140800476,0.4943622350692749,0.5856079459190369,1.863553762435913
2,0.8932626843452454,0.32199355959892273,0.6240694522857666,2.0063204765319824
3,0.9249306321144104,0.2346552610397339,0.6662530899047852,1.6490720510482788
4,0.9306081533432007,0.20614218711853027,0.6563275456428528,1.8835129737854004
5,0.9432248473167419,0.16648876667022705,0.6625310182571411,1.8197067975997925
6,0.9635377526283264,0.1048332080245018,0.5967742204666138,1.77005934715271
7,0.9526873826980591,0.14071160554885864,0.6029776930809021,2.1180081367492676
8,0.9704769253730774,0.08620183169841766,0.6699751615524292,1.9028611183166504
9,0.9680797457695007,0.09358417242765427,0.6029776930809021,2.5846264362335205
10,0.9707292318344116,0.08368133753538132,0.6178659796714783,2.8751206398010254
11,0.9753974080085754,0.07274027168750763,0.6426799297332764,2.329498767852783
12,0.9751451015472412,0.06956835836172104,0.6712158918380737,2.072667360305786
13,0.9823366403579712,0.055323269218206406,0.6476426720619202,2.7569711208343506
14,0.9759020805358887,0.06799226254224777,0.6339950561523438,2.4546422958374023
15,0.9741357564926147,0.0697857141494751,0.6761786341667175,2.1138391494750977
16,0.980948805809021,0.05489626154303551,0.5992555618286133,2.6408300399780273
17,0.9793086051940918,0.054190874099731445,0.6699751615524292,2.332660675048828
18,0.9877617955207825,0.03461676090955734,0.6277915835380554,2.4656121730804443
19,0.9820842742919922,0.05562128871679306,0.6513647437095642,2.2578530311584473
20,0.9852384328842163,0.04358883574604988,0.6253101825714111,2.4603934288024902
21,0.9794347882270813,0.06090681254863739,0.655086874961853,2.357182502746582
22,0.9892758131027222,0.030123431235551834,0.6674938201904297,2.0963661670684814
23,0.9885187745094299,0.03012869320809841,0.6749379634857178,2.057018518447876
24,0.9957103133201599,0.011446629650890827,0.7009925842285156,1.955368161201477
25,0.9976028203964233,0.0060207475908100605,0.6997518539428711,1.9907933473587036
26,0.9981074929237366,0.005554182920604944,0.7009925842285156,2.024397611618042
27,0.9978551864624023,0.005668147001415491,0.6972704529762268,2.000227451324463
28,0.9987383484840393,0.004549695178866386,0.7009925842285156,2.0494508743286133
29,0.9983597993850708,0.003738139057531953,0.6947891116142273,2.065891981124878
30,0.998864471912384,0.0033281277865171432,0.696029782295227,2.0904088020324707
31,0.9992430210113525,0.0033871764317154884,0.6947891116142273,2.0482470989227295
32,0.9986121654510498,0.0034346317406743765,0.6935483813285828,2.1778371334075928
33,0.9987383484840393,0.0033175647258758545,0.692307710647583,2.224564552307129
34,0.9986121654510498,0.003171669552102685,0.6898263096809387,2.2267704010009766
35,0.9993691444396973,0.0027360667008906603,0.6885855793952942,2.209468126296997
36,0.9989906549453735,0.0026267876382917166,0.6898263096809387,2.2125954627990723
37,0.9987383484840393,0.00266178697347641,0.6898263096809387,2.2054474353790283
38,0.9992430210113525,0.002530242782086134,0.6885855793952942,2.2178287506103516
39,0.998864471912384,0.002833458362147212,0.6935483813285828,2.2032864093780518
