epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.6716399192810059,1.0145719051361084,0.46780073642730713,2.2409310340881348
1,0.8404349684715271,0.49735021591186523,0.5856621861457825,1.6628901958465576
2,0.8887343406677246,0.34100836515426636,0.42041313648223877,2.732465982437134
3,0.9055506587028503,0.27240538597106934,0.5018225908279419,2.483987331390381
4,0.9346314072608948,0.19113974273204803,0.543134868144989,2.2601006031036377
5,0.9302061200141907,0.20731034874916077,0.6330498456954956,1.895638346672058
6,0.9572638869285583,0.12135873734951019,0.6695018410682678,1.5801608562469482
7,0.9508154988288879,0.1525363028049469,0.5905224680900574,2.281125783920288
8,0.9654823541641235,0.10116628557443619,0.5978128910064697,1.9098187685012817
9,0.971677839756012,0.08878645300865173,0.6524909138679504,1.645301342010498
10,0.9720571637153625,0.07926751673221588,0.5844471454620361,2.278527021408081
11,0.9596661925315857,0.11826641857624054,0.6172539591789246,2.318019390106201
12,0.9862182140350342,0.04224415495991707,0.6245443224906921,2.008122682571411
13,0.9903907179832458,0.024839768186211586,0.6537059545516968,1.8267155885696411
14,0.9667467474937439,0.1051979809999466,0.5820170044898987,2.2060599327087402
15,0.9905171394348145,0.02855152077972889,0.6682867407798767,1.7352113723754883
16,0.9955746531486511,0.01374170184135437,0.6695018410682678,1.7143644094467163
17,0.9970919489860535,0.009274854324758053,0.6658565998077393,1.746233344078064
18,0.9974712133407593,0.008439380675554276,0.6622114181518555,1.80878484249115
19,0.9974712133407593,0.0067800539545714855,0.6719319820404053,1.7890589237213135
20,0.9979769587516785,0.007338224444538355,0.6670717000961304,1.8480632305145264
21,0.9974712133407593,0.006404174026101828,0.6707168817520142,1.8084046840667725
22,0.9979769587516785,0.006195212714374065,0.6537059545516968,1.965511679649353
23,0.9969654679298401,0.00859424564987421,0.6585662364959717,1.8262296915054321
24,0.9979769587516785,0.005917792674154043,0.6585662364959717,1.8202054500579834
25,0.998609185218811,0.0045304368250072,0.6512758135795593,1.8570765256881714
26,0.9978505373001099,0.00830784346908331,0.6476306319236755,1.8946659564971924
27,0.9984827637672424,0.003775304649025202,0.650060772895813,1.9136310815811157
28,0.9992413520812988,0.003388676093891263,0.6537059545516968,1.8904829025268555
29,0.9991149306297302,0.003038737690076232,0.6549209952354431,1.8804881572723389
30,0.9988620281219482,0.0034912615083158016,0.6537059545516968,1.8745795488357544
31,0.9991149306297302,0.0030637995805591345,0.659781277179718,1.8783516883850098
32,0.9987356066703796,0.003216944169253111,0.6561360955238342,1.8905562162399292
33,0.9987356066703796,0.0030147929210215807,0.6622114181518555,1.8902819156646729
34,0.9991149306297302,0.0027159787714481354,0.6609963774681091,1.8841965198516846
