epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.6634663939476013,1.0605721473693848,0.5404411554336548,1.7304166555404663
1,0.842597246170044,0.49294304847717285,0.7095588445663452,1.270183801651001
2,0.8792319297790527,0.3534574508666992,0.6360294222831726,1.9359816312789917
3,0.9183931350708008,0.2446882426738739,0.6948529481887817,1.331217885017395
4,0.934310257434845,0.1956544816493988,0.6911764740943909,1.8009501695632935
5,0.9465638995170593,0.16291414201259613,0.7230392098426819,1.7499488592147827
6,0.9547751545906067,0.1338142305612564,0.7095588445663452,2.060878276824951
7,0.9562910795211792,0.1342596411705017,0.6409313678741455,1.9012856483459473
8,0.9684184193611145,0.09883029013872147,0.7230392098426819,1.4434973001480103
9,0.970313310623169,0.08708789199590683,0.7242646813392639,1.9396848678588867
10,0.9696816802024841,0.0913315936923027,0.7058823704719543,1.9734936952590942
11,0.9708185791969299,0.09159927815198898,0.6078431606292725,2.778846025466919
12,0.9783982038497925,0.06739426404237747,0.7340686321258545,1.959588885307312
13,0.9810510277748108,0.05351961404085159,0.783088207244873,1.4893769025802612
14,0.9797877669334412,0.06654467433691025,0.7120097875595093,2.014558792114258
15,0.9787771701812744,0.057615067809820175,0.751225471496582,1.334855079650879
16,0.9813036918640137,0.057256847620010376,0.7450980544090271,1.7614542245864868
17,0.9838302135467529,0.04957694560289383,0.7659313678741455,1.7070331573486328
18,0.973850429058075,0.07092370837926865,0.719362735748291,1.9390873908996582
19,0.9893885850906372,0.031134778633713722,0.7316176295280457,2.269251585006714
20,0.98357754945755,0.04719497263431549,0.6924019455909729,2.211125612258911
21,0.9831985831260681,0.051662784069776535,0.7671568393707275,1.8493523597717285
22,0.9948205947875977,0.01572122797369957,0.7928921580314636,1.5132362842559814
23,0.9975997805595398,0.007664201315492392,0.7928921580314636,1.588010549545288
24,0.9983577728271484,0.0054269409738481045,0.7892156839370728,1.601481318473816
25,0.9986104369163513,0.0046732258051633835,0.7855392098426819,1.5863736867904663
26,0.9981051087379456,0.004770078230649233,0.7855392098426819,1.5781341791152954
27,0.9988630414009094,0.0036900914274156094,0.7867646813392639,1.5660604238510132
28,0.9978524446487427,0.003972141072154045,0.7892156839370728,1.5625767707824707
29,0.9986104369163513,0.0038576817605644464,0.7904411554336548,1.5639032125473022
30,0.9988630414009094,0.003092586761340499,0.7879902124404907,1.5813928842544556
31,0.9991157054901123,0.0029495263006538153,0.7867646813392639,1.587344765663147
32,0.9987367391586304,0.0031583544332534075,0.7855392098426819,1.5939464569091797
33,0.9988630414009094,0.002960663288831711,0.7867646813392639,1.5930949449539185
34,0.9984840750694275,0.0031018992885947227,0.7867646813392639,1.5942977666854858
35,0.9989894032478333,0.0029031101148575544,0.7879902124404907,1.5920734405517578
36,0.9987367391586304,0.002923850668594241,0.7855392098426819,1.5914504528045654
37,0.9989894032478333,0.002904388355091214,0.7855392098426819,1.6106799840927124
