epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.6542845964431763,1.0717366933822632,0.4605405330657959,2.5115697383880615
1,0.8319457173347473,0.5111225843429565,0.545945942401886,2.271625280380249
2,0.8888177275657654,0.33216148614883423,0.5037837624549866,3.233462333679199
3,0.9173818230628967,0.24532990157604218,0.569729745388031,2.794020891189575
4,0.9344178438186646,0.1928471326828003,0.5751351118087769,2.6018519401550293
5,0.9432560801506042,0.1711820662021637,0.5124324560165405,3.045971393585205
6,0.9513257145881653,0.14832144975662231,0.5318918824195862,4.011662483215332
7,0.9656718373298645,0.11705576628446579,0.5481081008911133,2.8411107063293457
8,0.9693864583969116,0.09571803361177444,0.6129729747772217,2.8323163986206055
9,0.9729729890823364,0.08055826276540756,0.5589188933372498,2.709747076034546
10,0.9656718373298645,0.10225114226341248,0.5600000023841858,3.2686541080474854
11,0.9738696217536926,0.07502184063196182,0.5513513684272766,3.3587894439697266
12,0.978480875492096,0.06606914848089218,0.5416216254234314,3.677004098892212
13,0.9783527851104736,0.06462754309177399,0.6043243408203125,3.1848928928375244
14,0.9627257585525513,0.11362442374229431,0.5156756639480591,3.0677030086517334
15,0.9827077984809875,0.05182863026857376,0.5891891717910767,2.3676955699920654
16,0.9800179600715637,0.0558030903339386,0.6432432532310486,2.220825433731079
17,0.9914179444313049,0.02466605231165886,0.6021621823310852,2.717703342437744
18,0.9909055829048157,0.024938203394412994,0.5827026963233948,3.439988136291504
19,0.9751505255699158,0.08156388998031616,0.6335135102272034,3.5167248249053955
20,0.9819392561912537,0.05007890239357948,0.5978378653526306,3.5312817096710205
21,0.9919303059577942,0.025231096893548965,0.5362161993980408,3.528055429458618
22,0.9891123175621033,0.03459931164979935,0.568648636341095,3.3343138694763184
23,0.9798898696899414,0.05725083872675896,0.6227027177810669,2.648294687271118
24,0.9893684983253479,0.03221231698989868,0.6129729747772217,3.0861523151397705
25,0.9948763847351074,0.014556841924786568,0.6205405592918396,2.7562432289123535
26,0.9978224635124207,0.00746116740629077,0.6281080842018127,2.621175765991211
27,0.9976943731307983,0.006496533751487732,0.63027024269104,2.6528658866882324
28,0.997950553894043,0.005389779806137085,0.6281080842018127,2.631441116333008
29,0.997950553894043,0.005212320480495691,0.6335135102272034,2.6707875728607178
30,0.9978224635124207,0.005068093538284302,0.6335135102272034,2.679049015045166
31,0.9982067346572876,0.004324994049966335,0.6324324607849121,2.797562599182129
